"responseId","serverTimestamp","clientTimestamp","surveyVersion","language","consent","eligible","recentMethod","recentMethodOther","mission","missionOther","firstNeed","firstNeedOther","householdSize","items","spend","categories","categoriesOther","expansionPattern","considered","consideredCategory","consideredCategoryOther","stopReason","stopReasonOther","basketStopWhy","basketStopWhyOther","thresholdNoticed","thresholdAction","thresholdActionOther","zeptoWhy","zeptoWhyOther","zeptoCheckoutMoment","altWhy","altWhyOther","consideredZepto","altZeptoGap","receptivity","channelMix","channelMixOther","city","ageBracket","lifeStage","rawJson"
"BS2-734e1aa3ba8b4084c5f7967d","23/09/2026 16:10:51","2026-09-23T10:40:49.560Z","2.5","en","TRUE","TRUE","bigbasket","","urgent","","fresh_produce","","two","seven_ten","1000_plus","[""fresh_produce"",""staples_packaged_cooking""]","","[""planned_items"",""related_search""]","no","","","","","","","not_sure","","","","","","close_convenient","","not_sure","More discounts","added_item","local_bulk","","Vizag","45_54","retired_not_working","{""responseId"":""BS2-734e1aa3ba8b4084c5f7967d"",""clientTimestamp"":""2026-09-23T10:40:49.560Z"",""surveyVersion"":""2.5"",""language"":""en"",""consent"":true,""eligible"":true,""recentMethod"":""bigbasket"",""recentMethodOther"":"""",""mission"":""urgent"",""missionOther"":"""",""firstNeed"":""fresh_produce"",""firstNeedOther"":"""",""householdSize"":""two"",""items"":""seven_ten"",""spend"":""1000_plus"",""categories"":[""fresh_produce"",""staples_packaged_cooking""],""categoriesOther"":"""",""expansionPattern"":[""planned_items"",""related_search""],""considered"":""no"",""consideredCategory"":"""",""consideredCategoryOther"":"""",""stopReason"":"""",""stopReasonOther"":"""",""basketStopWhy"":"""",""basketStopWhyOther"":"""",""thresholdNoticed"":""not_sure"",""thresholdAction"":"""",""thresholdActionOther"":"""",""zeptoWhy"":"""",""zeptoWhyOther"":"""",""zeptoCheckoutMoment"":"""",""altWhy"":""close_convenient"",""altWhyOther"":"""",""consideredZepto"":""not_sure"",""altZeptoGap"":""More discounts"",""receptivity"":""added_item"",""channelMix"":""local_bulk"",""channelMixOther"":"""",""city"":""Vizag"",""ageBracket"":""45_54"",""lifeStage"":""retired_not_working""}"
"BS2-c0fd19edf268ded615978480","23/09/2026 16:14:48","2026-09-23T10:44:44.478Z","2.5","en","TRUE","TRUE","zepto","","stock_up","","","","five_plus","more_than_ten","1000_plus","[""fresh_produce"",""meat_seafood_frozen""]","","[""planned_items""]","no","","","","","","","yes","added_useful","","habit","","Double check the items and offers ","","","","","looked_no_add","supermarket_bulk","","Bangalore","25_34","working_alone","{""responseId"":""BS2-c0fd19edf268ded615978480"",""clientTimestamp"":""2026-09-23T10:44:44.478Z"",""surveyVersion"":""2.5"",""language"":""en"",""consent"":true,""eligible"":true,""recentMethod"":""zepto"",""recentMethodOther"":"""",""mission"":""stock_up"",""missionOther"":"""",""firstNeed"":"""",""firstNeedOther"":"""",""householdSize"":""five_plus"",""items"":""more_than_ten"",""spend"":""1000_plus"",""categories"":[""fresh_produce"",""meat_seafood_frozen""],""categoriesOther"":"""",""expansionPattern"":[""planned_items""],""considered"":""no"",""consideredCategory"":"""",""consideredCategoryOther"":"""",""stopReason"":"""",""stopReasonOther"":"""",""basketStopWhy"":"""",""basketStopWhyOther"":"""",""thresholdNoticed"":""yes"",""thresholdAction"":""added_useful"",""thresholdActionOther"":"""",""zeptoWhy"":""habit"",""zeptoWhyOther"":"""",""zeptoCheckoutMoment"":""Double check the items and offers "",""altWhy"":"""",""altWhyOther"":"""",""consideredZepto"":"""",""altZeptoGap"":"""",""receptivity"":""looked_no_add"",""channelMix"":""supermarket_bulk"",""channelMixOther"":"""",""city"":""Bangalore"",""ageBracket"":""25_34"",""lifeStage"":""working_alone""}"
"BS2-aa49d8225fba54628762dbee","23/09/2026 16:15:04","2026-09-23T10:45:02.195Z","2.5","en","TRUE","TRUE","blinkit","","urgent","","dairy_bread_eggs","","three_four","four_six","700_999","[""dairy_bread_eggs"",""fresh_produce"",""meat_seafood_frozen"",""staples_packaged_cooking""]","","[""threshold_add""]","yes","beauty_personal_wellness","","control_spend","","","","yes","added_to_unlock","","","","","delivery_reliability","","no","Zepto services are not available in cizag","found_pushy","supermarket_bulk","","Visakhapatnam","25_34","working_partnered","{""responseId"":""BS2-aa49d8225fba54628762dbee"",""clientTimestamp"":""2026-09-23T10:45:02.195Z"",""surveyVersion"":""2.5"",""language"":""en"",""consent"":true,""eligible"":true,""recentMethod"":""blinkit"",""recentMethodOther"":"""",""mission"":""urgent"",""missionOther"":"""",""firstNeed"":""dairy_bread_eggs"",""firstNeedOther"":"""",""householdSize"":""three_four"",""items"":""four_six"",""spend"":""700_999"",""categories"":[""dairy_bread_eggs"",""fresh_produce"",""meat_seafood_frozen"",""staples_packaged_cooking""],""categoriesOther"":"""",""expansionPattern"":[""threshold_add""],""considered"":""yes"",""consideredCategory"":""beauty_personal_wellness"",""consideredCategoryOther"":"""",""stopReason"":""control_spend"",""stopReasonOther"":"""",""basketStopWhy"":"""",""basketStopWhyOther"":"""",""thresholdNoticed"":""yes"",""thresholdAction"":""added_to_unlock"",""thresholdActionOther"":"""",""zeptoWhy"":"""",""zeptoWhyOther"":"""",""zeptoCheckoutMoment"":"""",""altWhy"":""delivery_reliability"",""altWhyOther"":"""",""consideredZepto"":""no"",""altZeptoGap"":""Zepto services are not available in cizag"",""receptivity"":""found_pushy"",""channelMix"":""supermarket_bulk"",""channelMixOther"":"""",""city"":""Visakhapatnam"",""ageBracket"":""25_34"",""lifeStage"":""working_partnered""}"
"BS2-bf255b4803860b4fe8748424","23/09/2026 16:16:08","2026-09-23T10:46:05.630Z","2.5","en","TRUE","TRUE","blinkit","","urgent","","fresh_produce","","three_four","seven_ten","1000_plus","[""fresh_produce""]","","[""unplanned_browse""]","yes","fresh_produce","","need_complete","","","","yes","added_useful","","","","","delivery_reliability","","yes","Most reliable","added_item","supermarket_bulk","","Visakhapatnam","45_54","working_partnered","{""responseId"":""BS2-bf255b4803860b4fe8748424"",""clientTimestamp"":""2026-09-23T10:46:05.630Z"",""surveyVersion"":""2.5"",""language"":""en"",""consent"":true,""eligible"":true,""recentMethod"":""blinkit"",""recentMethodOther"":"""",""mission"":""urgent"",""missionOther"":"""",""firstNeed"":""fresh_produce"",""firstNeedOther"":"""",""householdSize"":""three_four"",""items"":""seven_ten"",""spend"":""1000_plus"",""categories"":[""fresh_produce""],""categoriesOther"":"""",""expansionPattern"":[""unplanned_browse""],""considered"":""yes"",""consideredCategory"":""fresh_produce"",""consideredCategoryOther"":"""",""stopReason"":""need_complete"",""stopReasonOther"":"""",""basketStopWhy"":"""",""basketStopWhyOther"":"""",""thresholdNoticed"":""yes"",""thresholdAction"":""added_useful"",""thresholdActionOther"":"""",""zeptoWhy"":"""",""zeptoWhyOther"":"""",""zeptoCheckoutMoment"":"""",""altWhy"":""delivery_reliability"",""altWhyOther"":"""",""consideredZepto"":""yes"",""altZeptoGap"":""Most reliable"",""receptivity"":""added_item"",""channelMix"":""supermarket_bulk"",""channelMixOther"":"""",""city"":""Visakhapatnam"",""ageBracket"":""45_54"",""lifeStage"":""working_partnered""}"
"BS2-f1f90d50e222eaacee783e2e","23/09/2026 16:16:52","2026-09-23T10:46:50.184Z","2.5","en","TRUE","TRUE","local_store","","offer_led","","household_home_kitchen","","one","more_than_ten","1000_plus","[""household_home_kitchen""]","","[""removed_items""]","yes","household_home_kitchen","","control_spend","","","","yes","added_to_unlock","","","","","larger_quantity_value","","no","No","looked_no_add","supermarket_bulk","","Hyd","35_44","family_with_children","{""responseId"":""BS2-f1f90d50e222eaacee783e2e"",""clientTimestamp"":""2026-09-23T10:46:50.184Z"",""surveyVersion"":""2.5"",""language"":""en"",""consent"":true,""eligible"":true,""recentMethod"":""local_store"",""recentMethodOther"":"""",""mission"":""offer_led"",""missionOther"":"""",""firstNeed"":""household_home_kitchen"",""firstNeedOther"":"""",""householdSize"":""one"",""items"":""more_than_ten"",""spend"":""1000_plus"",""categories"":[""household_home_kitchen""],""categoriesOther"":"""",""expansionPattern"":[""removed_items""],""considered"":""yes"",""consideredCategory"":""household_home_kitchen"",""consideredCategoryOther"":"""",""stopReason"":""control_spend"",""stopReasonOther"":"""",""basketStopWhy"":"""",""basketStopWhyOther"":"""",""thresholdNoticed"":""yes"",""thresholdAction"":""added_to_unlock"",""thresholdActionOther"":"""",""zeptoWhy"":"""",""zeptoWhyOther"":"""",""zeptoCheckoutMoment"":"""",""altWhy"":""larger_quantity_value"",""altWhyOther"":"""",""consideredZepto"":""no"",""altZeptoGap"":""No"",""receptivity"":""looked_no_add"",""channelMix"":""supermarket_bulk"",""channelMixOther"":"""",""city"":""Hyd"",""ageBracket"":""35_44"",""lifeStage"":""family_with_children""}"
"BS2-986bc79979eb3438085fbd1f","23/09/2026 16:19:35","2026-09-23T10:49:32.625Z","2.5","en","TRUE","TRUE","blinkit","","urgent","","fresh_produce","","three_four","seven_ten","1000_plus","[""fresh_produce""]","","[""unplanned_browse"",""related_search""]","not_sure","","","","","","","not_sure","","","","","","delivery_reliability","","not_sure","Don't know about it.","added_item","supermarket_bulk","","Visakhapatnam","45_54","working_partnered","{""responseId"":""BS2-986bc79979eb3438085fbd1f"",""clientTimestamp"":""2026-09-23T10:49:32.625Z"",""surveyVersion"":""2.5"",""language"":""en"",""consent"":true,""eligible"":true,""recentMethod"":""blinkit"",""recentMethodOther"":"""",""mission"":""urgent"",""missionOther"":"""",""firstNeed"":""fresh_produce"",""firstNeedOther"":"""",""householdSize"":""three_four"",""items"":""seven_ten"",""spend"":""1000_plus"",""categories"":[""fresh_produce""],""categoriesOther"":"""",""expansionPattern"":[""unplanned_browse"",""related_search""],""considered"":""not_sure"",""consideredCategory"":"""",""consideredCategoryOther"":"""",""stopReason"":"""",""stopReasonOther"":"""",""basketStopWhy"":"""",""basketStopWhyOther"":"""",""thresholdNoticed"":""not_sure"",""thresholdAction"":"""",""thresholdActionOther"":"""",""zeptoWhy"":"""",""zeptoWhyOther"":"""",""zeptoCheckoutMoment"":"""",""altWhy"":""delivery_reliability"",""altWhyOther"":"""",""consideredZepto"":""not_sure"",""altZeptoGap"":""Don't know about it."",""receptivity"":""added_item"",""channelMix"":""supermarket_bulk"",""channelMixOther"":"""",""city"":""Visakhapatnam"",""ageBracket"":""45_54"",""lifeStage"":""working_partnered""}"
"BS2-b2daed2a78ab3770e6c5cda1","23/09/2026 16:28:01","2026-09-23T10:57:58.363Z","2.5","en","TRUE","TRUE","blinkit","","urgent","","fresh_produce","","three_four","four_six","700_999","[""fresh_produce"",""dairy_bread_eggs"",""snacks_sweets_beverages"",""baby_pet"",""fashion_toys_lifestyle""]","","[""unplanned_browse"",""related_search"",""removed_items""]","no","","","","","","","no","","","","","","delivery_reliability","","no","Zepto is not available in my location yet.","added_item","supermarket_bulk","","Vijayawada","25_34","family_with_children","{""responseId"":""BS2-b2daed2a78ab3770e6c5cda1"",""clientTimestamp"":""2026-09-23T10:57:58.363Z"",""surveyVersion"":""2.5"",""language"":""en"",""consent"":true,""eligible"":true,""recentMethod"":""blinkit"",""recentMethodOther"":"""",""mission"":""urgent"",""missionOther"":"""",""firstNeed"":""fresh_produce"",""firstNeedOther"":"""",""householdSize"":""three_four"",""items"":""four_six"",""spend"":""700_999"",""categories"":[""fresh_produce"",""dairy_bread_eggs"",""snacks_sweets_beverages"",""baby_pet"",""fashion_toys_lifestyle""],""categoriesOther"":"""",""expansionPattern"":[""unplanned_browse"",""related_search"",""removed_items""],""considered"":""no"",""consideredCategory"":"""",""consideredCategoryOther"":"""",""stopReason"":"""",""stopReasonOther"":"""",""basketStopWhy"":"""",""basketStopWhyOther"":"""",""thresholdNoticed"":""no"",""thresholdAction"":"""",""thresholdActionOther"":"""",""zeptoWhy"":"""",""zeptoWhyOther"":"""",""zeptoCheckoutMoment"":"""",""altWhy"":""delivery_reliability"",""altWhyOther"":"""",""consideredZepto"":""no"",""altZeptoGap"":""Zepto is not available in my location yet."",""receptivity"":""added_item"",""channelMix"":""supermarket_bulk"",""channelMixOther"":"""",""city"":""Vijayawada"",""ageBracket"":""25_34"",""lifeStage"":""family_with_children""}"
"BS2-84a9f2e92345cbc8cbf500a6","23/09/2026 16:35:17","2026-09-23T11:05:13.219Z","2.5","en","TRUE","TRUE","zepto","","urgent","","fresh_produce","","one","two_three","200_399","[""fresh_produce"",""dairy_bread_eggs"",""household_home_kitchen""]","","[""planned_items"",""unplanned_browse""]","not_sure","","","","","","","yes","added_to_unlock","","delivery_speed","","I recheck all the items, calculate the total amount, and then make the payment.","","","","","ignored","supermarket_bulk","","Hyderabad","25_34","working_partnered","{""responseId"":""BS2-84a9f2e92345cbc8cbf500a6"",""clientTimestamp"":""2026-09-23T11:05:13.219Z"",""surveyVersion"":""2.5"",""language"":""en"",""consent"":true,""eligible"":true,""recentMethod"":""zepto"",""recentMethodOther"":"""",""mission"":""urgent"",""missionOther"":"""",""firstNeed"":""fresh_produce"",""firstNeedOther"":"""",""householdSize"":""one"",""items"":""two_three"",""spend"":""200_399"",""categories"":[""fresh_produce"",""dairy_bread_eggs"",""household_home_kitchen""],""categoriesOther"":"""",""expansionPattern"":[""planned_items"",""unplanned_browse""],""considered"":""not_sure"",""consideredCategory"":"""",""consideredCategoryOther"":"""",""stopReason"":"""",""stopReasonOther"":"""",""basketStopWhy"":"""",""basketStopWhyOther"":"""",""thresholdNoticed"":""yes"",""thresholdAction"":""added_to_unlock"",""thresholdActionOther"":"""",""zeptoWhy"":""delivery_speed"",""zeptoWhyOther"":"""",""zeptoCheckoutMoment"":""I recheck all the items, calculate the total amount, and then make the payment."",""altWhy"":"""",""altWhyOther"":"""",""consideredZepto"":"""",""altZeptoGap"":"""",""receptivity"":""ignored"",""channelMix"":""supermarket_bulk"",""channelMixOther"":"""",""city"":""Hyderabad"",""ageBracket"":""25_34"",""lifeStage"":""working_partnered""}"
"BS2-3e1463f25a1e25c4f0391725","23/09/2026 16:35:39","2026-09-23T11:05:36.321Z","2.5","en","TRUE","TRUE","zepto","","regular_reorder","","","","two","more_than_ten","1000_plus","[""fresh_produce"",""household_home_kitchen"",""beauty_personal_wellness"",""fashion_toys_lifestyle"",""snacks_sweets_beverages"",""dairy_bread_eggs"",""staples_packaged_cooking"",""prepared_food_cafe"",""meat_seafood_frozen"",""electronics_mobile""]","","[""removed_items""]","yes","meat_seafood_frozen","","quality_concern","","","","yes","removed_or_abandoned","","delivery_speed","","I decided my basket was complete after I had added everything I needed for my planned meals and checked that I hadn’t missed any essentials.","","","","","ignored","same_app","","Bangalore","25_34","working_alone","{""responseId"":""BS2-3e1463f25a1e25c4f0391725"",""clientTimestamp"":""2026-09-23T11:05:36.321Z"",""surveyVersion"":""2.5"",""language"":""en"",""consent"":true,""eligible"":true,""recentMethod"":""zepto"",""recentMethodOther"":"""",""mission"":""regular_reorder"",""missionOther"":"""",""firstNeed"":"""",""firstNeedOther"":"""",""householdSize"":""two"",""items"":""more_than_ten"",""spend"":""1000_plus"",""categories"":[""fresh_produce"",""household_home_kitchen"",""beauty_personal_wellness"",""fashion_toys_lifestyle"",""snacks_sweets_beverages"",""dairy_bread_eggs"",""staples_packaged_cooking"",""prepared_food_cafe"",""meat_seafood_frozen"",""electronics_mobile""],""categoriesOther"":"""",""expansionPattern"":[""removed_items""],""considered"":""yes"",""consideredCategory"":""meat_seafood_frozen"",""consideredCategoryOther"":"""",""stopReason"":""quality_concern"",""stopReasonOther"":"""",""basketStopWhy"":"""",""basketStopWhyOther"":"""",""thresholdNoticed"":""yes"",""thresholdAction"":""removed_or_abandoned"",""thresholdActionOther"":"""",""zeptoWhy"":""delivery_speed"",""zeptoWhyOther"":"""",""zeptoCheckoutMoment"":""I decided my basket was complete after I had added everything I needed for my planned meals and checked that I hadn’t missed any essentials."",""altWhy"":"""",""altWhyOther"":"""",""consideredZepto"":"""",""altZeptoGap"":"""",""receptivity"":""ignored"",""channelMix"":""same_app"",""channelMixOther"":"""",""city"":""Bangalore"",""ageBracket"":""25_34"",""lifeStage"":""working_alone""}"
"BS2-6b7370235e952fc8","23/09/2026 16:40:16","2026-09-23T11:10:14.675Z","2.5","en","TRUE","TRUE","zepto","","ran_out","","dairy_bread_eggs","","one","two_three","200_399","[""dairy_bread_eggs"",""snacks_sweets_beverages""]","","[""planned_items"",""threshold_add""]","yes","prepared_food_cafe","","control_spend","","","","yes","added_useful","","delivery_speed","","Checked that free delivery threshold was reached and added a cold brew.","","","","","added_item","supermarket_bulk","","Bengaluru","25_34","working_alone","{""responseId"":""BS2-6b7370235e952fc8"",""clientTimestamp"":""2026-09-23T11:10:14.675Z"",""surveyVersion"":""2.5"",""language"":""en"",""consent"":true,""eligible"":true,""recentMethod"":""zepto"",""recentMethodOther"":"""",""mission"":""ran_out"",""missionOther"":"""",""firstNeed"":""dairy_bread_eggs"",""firstNeedOther"":"""",""householdSize"":""one"",""items"":""two_three"",""spend"":""200_399"",""categories"":[""dairy_bread_eggs"",""snacks_sweets_beverages""],""categoriesOther"":"""",""expansionPattern"":[""planned_items"",""threshold_add""],""considered"":""yes"",""consideredCategory"":""prepared_food_cafe"",""consideredCategoryOther"":"""",""stopReason"":""control_spend"",""stopReasonOther"":"""",""basketStopWhy"":"""",""basketStopWhyOther"":"""",""thresholdNoticed"":""yes"",""thresholdAction"":""added_useful"",""thresholdActionOther"":"""",""zeptoWhy"":""delivery_speed"",""zeptoWhyOther"":"""",""zeptoCheckoutMoment"":""Checked that free delivery threshold was reached and added a cold brew."",""altWhy"":"""",""altWhyOther"":"""",""consideredZepto"":"""",""altZeptoGap"":"""",""receptivity"":""added_item"",""channelMix"":""supermarket_bulk"",""channelMixOther"":"""",""city"":""Bengaluru"",""ageBracket"":""25_34"",""lifeStage"":""working_alone""}"
"BS2-2cfb635f7b8d8cd4","23/09/2026 16:44:37","2026-09-23T11:14:34.745Z","2.5","en","TRUE","TRUE","zepto","","urgent","","snacks_sweets_beverages","","one","two_three","200_399","[""snacks_sweets_beverages"",""prepared_food_cafe""]","","[""threshold_add""]","yes","beauty_personal_wellness","","too_expensive","","","","yes","added_useful","","delivery_speed","","Needed energy drink and chips for late-night coding shift.","","","","","added_item","same_app","","Bengaluru","18_24","working_alone","{""responseId"":""BS2-2cfb635f7b8d8cd4"",""clientTimestamp"":""2026-09-23T11:14:34.745Z"",""surveyVersion"":""2.5"",""language"":""en"",""consent"":true,""eligible"":true,""recentMethod"":""zepto"",""recentMethodOther"":"""",""mission"":""urgent"",""missionOther"":"""",""firstNeed"":""snacks_sweets_beverages"",""firstNeedOther"":"""",""householdSize"":""one"",""items"":""two_three"",""spend"":""200_399"",""categories"":[""snacks_sweets_beverages"",""prepared_food_cafe""],""categoriesOther"":"""",""expansionPattern"":[""threshold_add""],""considered"":""yes"",""consideredCategory"":""beauty_personal_wellness"",""consideredCategoryOther"":"""",""stopReason"":""too_expensive"",""stopReasonOther"":"""",""basketStopWhy"":"""",""basketStopWhyOther"":"""",""thresholdNoticed"":""yes"",""thresholdAction"":""added_useful"",""thresholdActionOther"":"""",""zeptoWhy"":""delivery_speed"",""zeptoWhyOther"":"""",""zeptoCheckoutMoment"":""Needed energy drink and chips for late-night coding shift."",""altWhy"":"""",""altWhyOther"":"""",""consideredZepto"":"""",""altZeptoGap"":"""",""receptivity"":""added_item"",""channelMix"":""same_app"",""channelMixOther"":"""",""city"":""Bengaluru"",""ageBracket"":""18_24"",""lifeStage"":""working_alone""}"
"BS2-6b7eff359593ac52","23/09/2026 16:44:44","2026-09-23T11:14:42.193Z","2.5","en","TRUE","TRUE","blinkit","","ran_out","","dairy_bread_eggs","","two","four_six","400_699","[""dairy_bread_eggs"",""staples_packaged_cooking"",""fresh_produce""]","","[""planned_items""]","no","","","","","","","yes","added_to_unlock","","","","","delivery_speed","","yes","Blinkit had the specific brand of organic milk my wife prefers.","looked_no_add","supermarket_bulk","","Delhi-NCR (Gurgaon)","25_34","working_partnered","{""responseId"":""BS2-6b7eff359593ac52"",""clientTimestamp"":""2026-09-23T11:14:42.193Z"",""surveyVersion"":""2.5"",""language"":""en"",""consent"":true,""eligible"":true,""recentMethod"":""blinkit"",""recentMethodOther"":"""",""mission"":""ran_out"",""missionOther"":"""",""firstNeed"":""dairy_bread_eggs"",""firstNeedOther"":"""",""householdSize"":""two"",""items"":""four_six"",""spend"":""400_699"",""categories"":[""dairy_bread_eggs"",""staples_packaged_cooking"",""fresh_produce""],""categoriesOther"":"""",""expansionPattern"":[""planned_items""],""considered"":""no"",""consideredCategory"":"""",""consideredCategoryOther"":"""",""stopReason"":"""",""stopReasonOther"":"""",""basketStopWhy"":"""",""basketStopWhyOther"":"""",""thresholdNoticed"":""yes"",""thresholdAction"":""added_to_unlock"",""thresholdActionOther"":"""",""zeptoWhy"":"""",""zeptoWhyOther"":"""",""zeptoCheckoutMoment"":"""",""altWhy"":""delivery_speed"",""altWhyOther"":"""",""consideredZepto"":""yes"",""altZeptoGap"":""Blinkit had the specific brand of organic milk my wife prefers."",""receptivity"":""looked_no_add"",""channelMix"":""supermarket_bulk"",""channelMixOther"":"""",""city"":""Delhi-NCR (Gurgaon)"",""ageBracket"":""25_34"",""lifeStage"":""working_partnered""}"
"BS2-cf02dfb741bcbb6c","23/09/2026 16:45:20","2026-09-23T11:15:18.210Z","2.5","en","TRUE","TRUE","zepto","","ran_out","","dairy_bread_eggs","","one","two_three","200_399","[""dairy_bread_eggs"",""prepared_food_cafe""]","","[""immediate_checkout""]","no","","","","","need_complete","","no","","","delivery_speed","","Just got milk and brown bread in 8 mins before leaving for gym.","","","","","ignored","local_bulk","","Kolkata","25_34","working_alone","{""responseId"":""BS2-cf02dfb741bcbb6c"",""clientTimestamp"":""2026-09-23T11:15:18.210Z"",""surveyVersion"":""2.5"",""language"":""en"",""consent"":true,""eligible"":true,""recentMethod"":""zepto"",""recentMethodOther"":"""",""mission"":""ran_out"",""missionOther"":"""",""firstNeed"":""dairy_bread_eggs"",""firstNeedOther"":"""",""householdSize"":""one"",""items"":""two_three"",""spend"":""200_399"",""categories"":[""dairy_bread_eggs"",""prepared_food_cafe""],""categoriesOther"":"""",""expansionPattern"":[""immediate_checkout""],""considered"":""no"",""consideredCategory"":"""",""consideredCategoryOther"":"""",""stopReason"":"""",""stopReasonOther"":"""",""basketStopWhy"":""need_complete"",""basketStopWhyOther"":"""",""thresholdNoticed"":""no"",""thresholdAction"":"""",""thresholdActionOther"":"""",""zeptoWhy"":""delivery_speed"",""zeptoWhyOther"":"""",""zeptoCheckoutMoment"":""Just got milk and brown bread in 8 mins before leaving for gym."",""altWhy"":"""",""altWhyOther"":"""",""consideredZepto"":"""",""altZeptoGap"":"""",""receptivity"":""ignored"",""channelMix"":""local_bulk"",""channelMixOther"":"""",""city"":""Kolkata"",""ageBracket"":""25_34"",""lifeStage"":""working_alone""}"
"BS2-b0ef68b108ebd80f","23/09/2026 16:45:38","2026-09-23T11:15:36.658Z","2.5","en","TRUE","TRUE","zepto","","discovery","","prepared_food_cafe","","two","four_six","400_699","[""prepared_food_cafe"",""snacks_sweets_beverages""]","","[""unplanned_browse""]","yes","snacks_sweets_beverages","","control_spend","","","","yes","added_useful","","convenience","","Ordered coffee and croissant from Zepto Cafe while working from home.","","","","","added_item","supermarket_bulk","","Pune","25_34","working_alone","{""responseId"":""BS2-b0ef68b108ebd80f"",""clientTimestamp"":""2026-09-23T11:15:36.658Z"",""surveyVersion"":""2.5"",""language"":""en"",""consent"":true,""eligible"":true,""recentMethod"":""zepto"",""recentMethodOther"":"""",""mission"":""discovery"",""missionOther"":"""",""firstNeed"":""prepared_food_cafe"",""firstNeedOther"":"""",""householdSize"":""two"",""items"":""four_six"",""spend"":""400_699"",""categories"":[""prepared_food_cafe"",""snacks_sweets_beverages""],""categoriesOther"":"""",""expansionPattern"":[""unplanned_browse""],""considered"":""yes"",""consideredCategory"":""snacks_sweets_beverages"",""consideredCategoryOther"":"""",""stopReason"":""control_spend"",""stopReasonOther"":"""",""basketStopWhy"":"""",""basketStopWhyOther"":"""",""thresholdNoticed"":""yes"",""thresholdAction"":""added_useful"",""thresholdActionOther"":"""",""zeptoWhy"":""convenience"",""zeptoWhyOther"":"""",""zeptoCheckoutMoment"":""Ordered coffee and croissant from Zepto Cafe while working from home."",""altWhy"":"""",""altWhyOther"":"""",""consideredZepto"":"""",""altZeptoGap"":"""",""receptivity"":""added_item"",""channelMix"":""supermarket_bulk"",""channelMixOther"":"""",""city"":""Pune"",""ageBracket"":""25_34"",""lifeStage"":""working_alone""}"
"BS2-76e4b7c6802f2de4","23/09/2026 16:45:44","2026-09-23T11:15:42.984Z","2.5","en","TRUE","TRUE","local_store","","planned_top_up","","fresh_produce","","two","four_six","200_399","[""fresh_produce"",""dairy_bread_eggs""]","","[""planned_items""]","no","","","","","","","no","","","","","","habit","","no","Prefer inspecting vegetables by hand at the local vendor.","ignored","local_bulk","","Delhi-NCR (Noida)","55_plus","working_partnered","{""responseId"":""BS2-76e4b7c6802f2de4"",""clientTimestamp"":""2026-09-23T11:15:42.984Z"",""surveyVersion"":""2.5"",""language"":""en"",""consent"":true,""eligible"":true,""recentMethod"":""local_store"",""recentMethodOther"":"""",""mission"":""planned_top_up"",""missionOther"":"""",""firstNeed"":""fresh_produce"",""firstNeedOther"":"""",""householdSize"":""two"",""items"":""four_six"",""spend"":""200_399"",""categories"":[""fresh_produce"",""dairy_bread_eggs""],""categoriesOther"":"""",""expansionPattern"":[""planned_items""],""considered"":""no"",""consideredCategory"":"""",""consideredCategoryOther"":"""",""stopReason"":"""",""stopReasonOther"":"""",""basketStopWhy"":"""",""basketStopWhyOther"":"""",""thresholdNoticed"":""no"",""thresholdAction"":"""",""thresholdActionOther"":"""",""zeptoWhy"":"""",""zeptoWhyOther"":"""",""zeptoCheckoutMoment"":"""",""altWhy"":""habit"",""altWhyOther"":"""",""consideredZepto"":""no"",""altZeptoGap"":""Prefer inspecting vegetables by hand at the local vendor."",""receptivity"":""ignored"",""channelMix"":""local_bulk"",""channelMixOther"":"""",""city"":""Delhi-NCR (Noida)"",""ageBracket"":""55_plus"",""lifeStage"":""working_partnered""}"
